"GTA";"Data";"Finalidade";"Machos";"Femeas";"Codigo_Propriedade_Origem";"Propriedade_Origem";"Lat_or";"Long_or";"IBGE_origem";"Municipio_origem";"Codigo_Propriedade_Destino";"Propriedade_Destino";"Lat_de";"Long_de";"IBGE_destino";"Municipio_destino";"Especie"
17521;"19/10/2015";"ABATE";18;0;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
19142;"14/8/2015";"ABATE";14;3;521964;"Propriedade Shari";-20.0666187604518;-54.5869891356092;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13272;"18/7/2015";"ABATE";11;9;568562;"Propriedade Roland";-20.2229583403105;-55.0871608852571;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20109;"12/1/2015";"ABATE";10;7;568562;"Propriedade Roland";-20.2229583403105;-55.0871608852571;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18172;"9/2/2015";"ABATE";4;17;580760;"Propriedade Billye";-20.1836248038861;-54.5448869775323;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22274;"29/11/2015";"ABATE";10;8;574092;"Propriedade Ian";-20.2040235986924;-54.8978896232314;5004908;"Jaraguari";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20822;"11/7/2015";"ABATE";5;13;551554;"Propriedade Carmelita";-20.9282339181815;-54.9500714337674;5007901;"Sidrolândia";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18670;"30/8/2015";"ABATE";16;2;501198;"Propriedade Tam";-20.6790302513862;-54.9602346522921;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15137;"29/1/2015";"ABATE";7;11;501198;"Propriedade Tam";-20.6790302513862;-54.9602346522921;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
19435;"2/3/2015";"ABATE";16;1;501198;"Propriedade Tam";-20.6790302513862;-54.9602346522921;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25361;"13/4/2015";"ABATE";8;9;501198;"Propriedade Tam";-20.6790302513862;-54.9602346522921;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20309;"27/12/2015";"ABATE";3;14;574092;"Propriedade Ian";-20.2040235986924;-54.8978896232314;5004908;"Jaraguari";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
21690;"19/1/2015";"ABATE";13;5;551554;"Propriedade Carmelita";-20.9282339181815;-54.9500714337674;5007901;"Sidrolândia";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28278;"6/2/2015";"ABATE";10;8;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26950;"21/5/2015";"ABATE";14;3;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26148;"7/11/2015";"ABATE";18;0;580760;"Propriedade Billye";-20.1836248038861;-54.5448869775323;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18326;"11/5/2015";"ABATE";2;8;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15215;"14/9/2015";"ABATE";4;13;598117;"Propriedade Sena";-21.3363730373139;-55.9139258030271;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24556;"29/3/2015";"ABATE";10;8;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26324;"23/10/2015";"ABATE";8;11;580760;"Propriedade Billye";-20.1836248038861;-54.5448869775323;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28447;"16/2/2015";"ABATE";17;1;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
16979;"22/2/2015";"ABATE";3;15;561190;"Propriedade Eddie";-21.8208118496073;-55.7175394619409;5006606;"Ponta Porã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24063;"4/5/2015";"ABATE";14;5;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11832;"11/5/2015";"ABATE";2;15;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25276;"2/4/2015";"ABATE";11;6;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24657;"7/5/2015";"ABATE";9;8;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15055;"23/3/2015";"ABATE";17;1;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
27892;"15/8/2015";"ABATE";4;4;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
12923;"22/11/2015";"ABATE";16;2;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
10696;"29/3/2015";"ABATE";14;3;598117;"Propriedade Sena";-21.3363730373139;-55.9139258030271;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
21462;"28/3/2015";"ABATE";18;1;566384;"Propriedade Marleen";-21.1744260692116;-55.8264619220153;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26788;"9/1/2015";"ABATE";2;20;567022;"Propriedade Maurice";-20.6807572449912;-54.7643351174843;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11031;"8/2/2015";"ABATE";7;11;580760;"Propriedade Billye";-20.1836248038861;-54.5448869775323;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
21045;"30/3/2015";"ABATE";15;3;561190;"Propriedade Eddie";-21.8208118496073;-55.7175394619409;5006606;"Ponta Porã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
10429;"9/7/2015";"ABATE";6;12;567680;"Propriedade Tayna";-20.1275754431494;-55.3669682228901;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11328;"24/8/2015";"ABATE";22;0;580760;"Propriedade Billye";-20.1836248038861;-54.5448869775323;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
16265;"16/2/2015";"ABATE";14;5;579673;"Propriedade Brett";-21.4537901176729;-55.4478997569124;5007901;"Sidrolândia";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
11989;"12/7/2015";"ABATE";12;5;567336;"Propriedade Alvin";-21.8351718029032;-55.6479652657294;5005400;"Maracaju";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29927;"21/9/2015";"ABATE";16;1;555495;"Propriedade Monique";-20.3312430733918;-54.5567256346176;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25664;"11/6/2015";"ABATE";12;2;580760;"Propriedade Billye";-20.1836248038861;-54.5448869775323;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15835;"10/10/2015";"ABATE";1;9;567680;"Propriedade Tayna";-20.1275754431494;-55.3669682228901;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15255;"28/2/2015";"ABATE";19;0;567680;"Propriedade Tayna";-20.1275754431494;-55.3669682228901;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26453;"12/1/2015";"ABATE";3;4;509218;"Propriedade Fatimah";-20.3691572169139;-54.6989701003101;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17081;"31/10/2015";"ABATE";1;3;543334;"Propriedade Luba";-19.6583495318291;-53.8492972151317;5002605;"Camapuã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
12446;"4/6/2015";"ABATE";1;17;545065;"Propriedade Dave";-21.3169351813692;-55.1084561431659;5007901;"Sidrolândia";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13504;"4/1/2015";"ABATE";8;9;543570;"Propriedade Jaqueline";-20.0482731885477;-54.5443550410648;5004908;"Jaraguari";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29688;"29/1/2015";"ABATE";15;0;580760;"Propriedade Billye";-20.1836248038861;-54.5448869775323;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22039;"15/5/2015";"ABATE";5;12;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
25317;"26/2/2015";"ABATE";10;8;545065;"Propriedade Dave";-21.3169351813692;-55.1084561431659;5007901;"Sidrolândia";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14523;"10/1/2015";"ABATE";1;0;560728;"Propriedade Ezekiel";-21.3444980004305;-55.5849712971849;5005400;"Maracaju";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18654;"6/3/2015";"ABATE";17;1;561190;"Propriedade Eddie";-21.8208118496073;-55.7175394619409;5006606;"Ponta Porã";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23773;"7/8/2015";"ABATE";8;9;526898;"Propriedade Raven";-20.0814293777727;-54.774463057699;5004908;"Jaraguari";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20595;"28/8/2015";"ABATE";7;11;593352;"Propriedade Jayna";-20.631645507601;-55.6201183538996;5000708;"Anastácio";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20284;"20/8/2015";"ABATE";10;7;529827;"Propriedade Lahoma";-20.8223115893162;-55.6597201982579;5000708;"Anastácio";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17640;"10/4/2015";"ABATE";2;15;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22242;"23/3/2015";"ABATE";15;5;567680;"Propriedade Tayna";-20.1275754431494;-55.3669682228901;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13402;"28/6/2015";"ABATE";9;4;567680;"Propriedade Tayna";-20.1275754431494;-55.3669682228901;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22022;"14/5/2015";"ABATE";7;10;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
23069;"16/8/2015";"ABATE";4;14;568366;"Propriedade Lorri";-21.2364618045218;-55.780972854646;5000708;"Anastácio";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17862;"16/7/2015";"ABATE";2;15;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20627;"26/6/2015";"ABATE";12;5;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18593;"12/3/2015";"ABATE";14;6;513217;"Propriedade Grady";-20.0107380483032;-55.0016953316176;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15392;"23/4/2015";"ABATE";3;14;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
20606;"20/4/2015";"ABATE";17;0;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
29456;"20/12/2015";"ABATE";7;10;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
10518;"16/4/2015";"ABATE";9;9;574092;"Propriedade Ian";-20.2040235986924;-54.8978896232314;5004908;"Jaraguari";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28288;"22/2/2015";"ABATE";10;9;589521;"Propriedade Sunday";-19.7807200005419;-54.7779175513262;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22955;"25/5/2015";"ABATE";2;15;587279;"Propriedade Terica";-21.7901072178457;-55.7106041095728;5005004;"Jardim";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14909;"29/1/2015";"ABATE";11;6;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22868;"13/4/2015";"ABATE";13;5;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13774;"15/1/2015";"ABATE";1;16;581614;"Propriedade Cristal";-19.3024413739963;-54.322652814318;5007695;"São Gabriel do Oeste";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26411;"7/11/2015";"ABATE";4;14;598675;"Propriedade Edmundo";-21.3932380076036;-55.5782216865675;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
10483;"17/9/2015";"ABATE";16;2;500495;"Propriedade Cris";-20.9665705431074;-55.4878145224815;5000708;"Anastácio";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
14223;"16/8/2015";"ABATE";11;7;504820;"Propriedade Brittani";-19.9075477365567;-55.2262102279567;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24538;"9/10/2015";"ABATE";9;9;577695;"Propriedade Tia";-20.4378753911972;-55.4559078450254;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22075;"14/2/2015";"ABATE";3;14;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15535;"8/5/2015";"ABATE";7;4;577695;"Propriedade Tia";-20.4378753911972;-55.4559078450254;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22448;"9/5/2015";"ABATE";17;0;599840;"Propriedade Adelina";-20.4959281183787;-55.0452951232912;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
19381;"6/2/2015";"ABATE";6;12;509218;"Propriedade Fatimah";-20.3691572169139;-54.6989701003101;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
19653;"6/11/2015";"ABATE";3;14;509218;"Propriedade Fatimah";-20.3691572169139;-54.6989701003101;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22034;"16/4/2015";"ABATE";3;15;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
17403;"9/7/2015";"ABATE";1;20;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
27838;"2/4/2015";"ABATE";4;13;577695;"Propriedade Tia";-20.4378753911972;-55.4559078450254;5008008;"Terenos";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26575;"26/10/2015";"ABATE";1;25;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26654;"17/8/2015";"ABATE";10;9;509218;"Propriedade Fatimah";-20.3691572169139;-54.6989701003101;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
22918;"19/3/2015";"ABATE";7;10;587279;"Propriedade Terica";-21.7901072178457;-55.7106041095728;5005004;"Jardim";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
13427;"30/10/2015";"ABATE";12;5;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
19503;"2/1/2015";"ABATE";2;3;509218;"Propriedade Fatimah";-20.3691572169139;-54.6989701003101;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
24187;"27/4/2015";"ABATE";18;2;509218;"Propriedade Fatimah";-20.3691572169139;-54.6989701003101;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
28345;"4/9/2015";"ABATE";3;15;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
27777;"11/5/2015";"ABATE";2;19;509218;"Propriedade Fatimah";-20.3691572169139;-54.6989701003101;5002704;"Campo Grande";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26927;"27/8/2015";"ABATE";2;16;599840;"Propriedade Adelina";-20.4959281183787;-55.0452951232912;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
19110;"9/4/2015";"ABATE";10;8;587279;"Propriedade Terica";-21.7901072178457;-55.7106041095728;5005004;"Jardim";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
15339;"23/10/2015";"ABATE";8;9;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
26789;"29/3/2015";"ABATE";10;8;583335;"Propriedade Valeri";-21.1930765719323;-55.5630192045723;5005806;"Nioaque";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
18664;"12/6/2015";"ABATE";16;1;599840;"Propriedade Adelina";-20.4959281183787;-55.0452951232912;5007505;"Rochedo";540230;"Frigorifico Monica";-20.2691288255483;-54.8118848858163;5003108;"Corguinho";"Bovinos"
